Año;Área;Régimen afiliación;Grupo de edad de la madre;Tipo de parto;# Nacimientos
2021;Chapinero;OTRO;30 a 34 años;3.INSTRUMENTADO;0
2021;Santa Fe;OTRO;30 a 34 años;3.INSTRUMENTADO;0
2021;San Cristóbal;OTRO;30 a 34 años;3.INSTRUMENTADO;0
2021;Usme;OTRO;30 a 34 años;3.INSTRUMENTADO;0
2021;Tunjuelito;OTRO;30 a 34 años;3.INSTRUMENTADO;0
2021;Bosa;OTRO;30 a 34 años;3.INSTRUMENTADO;0
2021;Kennedy;OTRO;30 a 34 años;3.INSTRUMENTADO;0
2021;Fontibón;OTRO;30 a 34 años;3.INSTRUMENTADO;0
2021;Engativá;OTRO;30 a 34 años;3.INSTRUMENTADO;0
2021;Suba;OTRO;30 a 34 años;3.INSTRUMENTADO;0
2021;Barrios Unidos;OTRO;30 a 34 años;3.INSTRUMENTADO;0
2021;Teusaquillo;OTRO;30 a 34 años;3.INSTRUMENTADO;0
2021;Los Mártires;OTRO;30 a 34 años;3.INSTRUMENTADO;0
2021;Antonio Nariño;OTRO;30 a 34 años;3.INSTRUMENTADO;0
2021;Puente Aranda;OTRO;30 a 34 años;3.INSTRUMENTADO;0
2021;La Candelaria;OTRO;30 a 34 años;3.INSTRUMENTADO;0
2021;Rafael Uribe Uribe;OTRO;30 a 34 años;3.INSTRUMENTADO;0
2021;Ciudad Bolívar;OTRO;30 a 34 años;3.INSTRUMENTADO;0
2021;Sumapaz;OTRO;30 a 34 años;3.INSTRUMENTADO;0
2021;Localidad Desconocida;OTRO;30 a 34 años;3.INSTRUMENTADO;0
2021;Bogotá;PARTICULAR;30 a 34 años;3.INSTRUMENTADO;0
2021;Usaquén;PARTICULAR;30 a 34 años;3.INSTRUMENTADO;0
2021;Chapinero;PARTICULAR;30 a 34 años;3.INSTRUMENTADO;0
2021;Santa Fe;PARTICULAR;30 a 34 años;3.INSTRUMENTADO;0
2021;San Cristóbal;PARTICULAR;30 a 34 años;3.INSTRUMENTADO;0
2021;Usme;PARTICULAR;30 a 34 años;3.INSTRUMENTADO;0
2021;Tunjuelito;PARTICULAR;30 a 34 años;3.INSTRUMENTADO;0
2021;Bosa;PARTICULAR;30 a 34 años;3.INSTRUMENTADO;0
2021;Kennedy;PARTICULAR;30 a 34 años;3.INSTRUMENTADO;0
2021;Fontibón;PARTICULAR;30 a 34 años;3.INSTRUMENTADO;0
2021;Engativá;PARTICULAR;30 a 34 años;3.INSTRUMENTADO;0
2021;Suba;PARTICULAR;30 a 34 años;3.INSTRUMENTADO;0
2021;Barrios Unidos;PARTICULAR;30 a 34 años;3.INSTRUMENTADO;0
2021;Teusaquillo;PARTICULAR;30 a 34 años;3.INSTRUMENTADO;0
2021;Los Mártires;PARTICULAR;30 a 34 años;3.INSTRUMENTADO;0
2021;Antonio Nariño;PARTICULAR;30 a 34 años;3.INSTRUMENTADO;0
2021;Puente Aranda;PARTICULAR;30 a 34 años;3.INSTRUMENTADO;0
2021;La Candelaria;PARTICULAR;30 a 34 años;3.INSTRUMENTADO;0
2021;Rafael Uribe Uribe;PARTICULAR;30 a 34 años;3.INSTRUMENTADO;0
2021;Ciudad Bolívar;PARTICULAR;30 a 34 años;3.INSTRUMENTADO;0
2021;Sumapaz;PARTICULAR;30 a 34 años;3.INSTRUMENTADO;0
2021;Localidad Desconocida;PARTICULAR;30 a 34 años;3.INSTRUMENTADO;0
2021;Bogotá;SIN INFORMACION;30 a 34 años;3.INSTRUMENTADO;0
2021;Usaquén;SIN INFORMACION;30 a 34 años;3.INSTRUMENTADO;0
2021;Chapinero;SIN INFORMACION;30 a 34 años;3.INSTRUMENTADO;0
2021;Santa Fe;SIN INFORMACION;30 a 34 años;3.INSTRUMENTADO;0
2021;San Cristóbal;SIN INFORMACION;30 a 34 años;3.INSTRUMENTADO;0
2021;Usme;SIN INFORMACION;30 a 34 años;3.INSTRUMENTADO;0
2021;Tunjuelito;SIN INFORMACION;30 a 34 años;3.INSTRUMENTADO;0
2021;Bosa;SIN INFORMACION;30 a 34 años;3.INSTRUMENTADO;0
2021;Kennedy;SIN INFORMACION;30 a 34 años;3.INSTRUMENTADO;0
2021;Fontibón;SIN INFORMACION;30 a 34 años;3.INSTRUMENTADO;0
2021;Engativá;SIN INFORMACION;30 a 34 años;3.INSTRUMENTADO;0
2021;Suba;SIN INFORMACION;30 a 34 años;3.INSTRUMENTADO;0
2021;Barrios Unidos;SIN INFORMACION;30 a 34 años;3.INSTRUMENTADO;0
2021;Teusaquillo;SIN INFORMACION;30 a 34 años;3.INSTRUMENTADO;0
2021;Los Mártires;SIN INFORMACION;30 a 34 años;3.INSTRUMENTADO;0
2021;Antonio Nariño;SIN INFORMACION;30 a 34 años;3.INSTRUMENTADO;0
2021;Puente Aranda;SIN INFORMACION;30 a 34 años;3.INSTRUMENTADO;0
2021;La Candelaria;SIN INFORMACION;30 a 34 años;3.INSTRUMENTADO;0
2021;Rafael Uribe Uribe;SIN INFORMACION;30 a 34 años;3.INSTRUMENTADO;0
2021;Ciudad Bolívar;SIN INFORMACION;30 a 34 años;3.INSTRUMENTADO;0
2021;Sumapaz;SIN INFORMACION;30 a 34 años;3.INSTRUMENTADO;0
2021;Localidad Desconocida;SIN INFORMACION;30 a 34 años;3.INSTRUMENTADO;0
2021;Chapinero;SUBSIDIADO;30 a 34 años;3.INSTRUMENTADO;0
2021;Santa Fe;SUBSIDIADO;30 a 34 años;3.INSTRUMENTADO;0
2021;Tunjuelito;SUBSIDIADO;30 a 34 años;3.INSTRUMENTADO;0
2021;Kennedy;SUBSIDIADO;30 a 34 años;3.INSTRUMENTADO;0
2021;Fontibón;SUBSIDIADO;30 a 34 años;3.INSTRUMENTADO;0
2021;Barrios Unidos;SUBSIDIADO;30 a 34 años;3.INSTRUMENTADO;0
2021;Teusaquillo;SUBSIDIADO;30 a 34 años;3.INSTRUMENTADO;0
2021;Los Mártires;SUBSIDIADO;30 a 34 años;3.INSTRUMENTADO;0
2021;Antonio Nariño;SUBSIDIADO;30 a 34 años;3.INSTRUMENTADO;0
2021;Puente Aranda;SUBSIDIADO;30 a 34 años;3.INSTRUMENTADO;0
2021;La Candelaria;SUBSIDIADO;30 a 34 años;3.INSTRUMENTADO;0
2021;Sumapaz;SUBSIDIADO;30 a 34 años;3.INSTRUMENTADO;0
2021;Localidad Desconocida;SUBSIDIADO;30 a 34 años;3.INSTRUMENTADO;0
2021;Usaquén;SUBSIDIADO;30 a 34 años;3.INSTRUMENTADO;1
2021;San Cristóbal;SUBSIDIADO;30 a 34 años;3.INSTRUMENTADO;1
2021;Usme;SUBSIDIADO;30 a 34 años;3.INSTRUMENTADO;1
2021;Bosa;SUBSIDIADO;30 a 34 años;3.INSTRUMENTADO;1
2021;Engativá;SUBSIDIADO;30 a 34 años;3.INSTRUMENTADO;1
2021;Suba;SUBSIDIADO;30 a 34 años;3.INSTRUMENTADO;1
2021;Rafael Uribe Uribe;SUBSIDIADO;30 a 34 años;3.INSTRUMENTADO;1
2021;Ciudad Bolívar;SUBSIDIADO;30 a 34 años;3.INSTRUMENTADO;4
2021;Bogotá;SUBSIDIADO;30 a 34 años;3.INSTRUMENTADO;11
2021;Bogotá;CONTRIBUTIVO;30 a 34 años;4.IGNORADO;0
2021;Usaquén;CONTRIBUTIVO;30 a 34 años;4.IGNORADO;0
2021;Chapinero;CONTRIBUTIVO;30 a 34 años;4.IGNORADO;0
2021;Santa Fe;CONTRIBUTIVO;30 a 34 años;4.IGNORADO;0
2021;San Cristóbal;CONTRIBUTIVO;30 a 34 años;4.IGNORADO;0
2021;Usme;CONTRIBUTIVO;30 a 34 años;4.IGNORADO;0
2021;Tunjuelito;CONTRIBUTIVO;30 a 34 años;4.IGNORADO;0
2021;Bosa;CONTRIBUTIVO;30 a 34 años;4.IGNORADO;0
2021;Kennedy;CONTRIBUTIVO;30 a 34 años;4.IGNORADO;0
2021;Fontibón;CONTRIBUTIVO;30 a 34 años;4.IGNORADO;0
2021;Engativá;CONTRIBUTIVO;30 a 34 años;4.IGNORADO;0
2021;Suba;CONTRIBUTIVO;30 a 34 años;4.IGNORADO;0
2021;Barrios Unidos;CONTRIBUTIVO;30 a 34 años;4.IGNORADO;0
2021;Teusaquillo;CONTRIBUTIVO;30 a 34 años;4.IGNORADO;0
2021;Los Mártires;CONTRIBUTIVO;30 a 34 años;4.IGNORADO;0
2021;Antonio Nariño;CONTRIBUTIVO;30 a 34 años;4.IGNORADO;0
2021;Puente Aranda;CONTRIBUTIVO;30 a 34 años;4.IGNORADO;0
2021;La Candelaria;CONTRIBUTIVO;30 a 34 años;4.IGNORADO;0
2021;Rafael Uribe Uribe;CONTRIBUTIVO;30 a 34 años;4.IGNORADO;0
2021;Ciudad Bolívar;CONTRIBUTIVO;30 a 34 años;4.IGNORADO;0
2021;Sumapaz;CONTRIBUTIVO;30 a 34 años;4.IGNORADO;0
2021;Localidad Desconocida;CONTRIBUTIVO;30 a 34 años;4.IGNORADO;0
2021;Bogotá;ESPECIAL;30 a 34 años;4.IGNORADO;0
2021;Usaquén;ESPECIAL;30 a 34 años;4.IGNORADO;0
2021;Chapinero;ESPECIAL;30 a 34 años;4.IGNORADO;0
2021;Santa Fe;ESPECIAL;30 a 34 años;4.IGNORADO;0
2021;San Cristóbal;ESPECIAL;30 a 34 años;4.IGNORADO;0
2021;Usme;ESPECIAL;30 a 34 años;4.IGNORADO;0
2021;Tunjuelito;ESPECIAL;30 a 34 años;4.IGNORADO;0
2021;Bosa;ESPECIAL;30 a 34 años;4.IGNORADO;0
2021;Kennedy;ESPECIAL;30 a 34 años;4.IGNORADO;0
2021;Fontibón;ESPECIAL;30 a 34 años;4.IGNORADO;0
2021;Engativá;ESPECIAL;30 a 34 años;4.IGNORADO;0
2021;Suba;ESPECIAL;30 a 34 años;4.IGNORADO;0
2021;Barrios Unidos;ESPECIAL;30 a 34 años;4.IGNORADO;0
2021;Teusaquillo;ESPECIAL;30 a 34 años;4.IGNORADO;0
2021;Los Mártires;ESPECIAL;30 a 34 años;4.IGNORADO;0
2021;Antonio Nariño;ESPECIAL;30 a 34 años;4.IGNORADO;0
2021;Puente Aranda;ESPECIAL;30 a 34 años;4.IGNORADO;0
2021;La Candelaria;ESPECIAL;30 a 34 años;4.IGNORADO;0
2021;Rafael Uribe Uribe;ESPECIAL;30 a 34 años;4.IGNORADO;0
2021;Ciudad Bolívar;ESPECIAL;30 a 34 años;4.IGNORADO;0
2021;Sumapaz;ESPECIAL;30 a 34 años;4.IGNORADO;0
2021;Localidad Desconocida;ESPECIAL;30 a 34 años;4.IGNORADO;0
2021;Bogotá;EXCEPCION;30 a 34 años;4.IGNORADO;0
2021;Usaquén;EXCEPCION;30 a 34 años;4.IGNORADO;0
2021;Chapinero;EXCEPCION;30 a 34 años;4.IGNORADO;0
2021;Santa Fe;EXCEPCION;30 a 34 años;4.IGNORADO;0
2021;San Cristóbal;EXCEPCION;30 a 34 años;4.IGNORADO;0
2021;Usme;EXCEPCION;30 a 34 años;4.IGNORADO;0
2021;Tunjuelito;EXCEPCION;30 a 34 años;4.IGNORADO;0
2021;Bosa;EXCEPCION;30 a 34 años;4.IGNORADO;0
2021;Kennedy;EXCEPCION;30 a 34 años;4.IGNORADO;0
2021;Fontibón;EXCEPCION;30 a 34 años;4.IGNORADO;0
2021;Engativá;EXCEPCION;30 a 34 años;4.IGNORADO;0
2021;Suba;EXCEPCION;30 a 34 años;4.IGNORADO;0
2021;Barrios Unidos;EXCEPCION;30 a 34 años;4.IGNORADO;0
2021;Teusaquillo;EXCEPCION;30 a 34 años;4.IGNORADO;0
2021;Los Mártires;EXCEPCION;30 a 34 años;4.IGNORADO;0
2021;Antonio Nariño;EXCEPCION;30 a 34 años;4.IGNORADO;0
2021;Puente Aranda;EXCEPCION;30 a 34 años;4.IGNORADO;0
2021;La Candelaria;EXCEPCION;30 a 34 años;4.IGNORADO;0
2021;Rafael Uribe Uribe;EXCEPCION;30 a 34 años;4.IGNORADO;0
2021;Ciudad Bolívar;EXCEPCION;30 a 34 años;4.IGNORADO;0
2021;Sumapaz;EXCEPCION;30 a 34 años;4.IGNORADO;0
2021;Localidad Desconocida;EXCEPCION;30 a 34 años;4.IGNORADO;0
2021;Bogotá;IGNORADO;30 a 34 años;4.IGNORADO;0
2021;Usaquén;IGNORADO;30 a 34 años;4.IGNORADO;0
2021;Chapinero;IGNORADO;30 a 34 años;4.IGNORADO;0
2021;Santa Fe;IGNORADO;30 a 34 años;4.IGNORADO;0
2021;San Cristóbal;IGNORADO;30 a 34 años;4.IGNORADO;0
2021;Usme;IGNORADO;30 a 34 años;4.IGNORADO;0
2021;Tunjuelito;IGNORADO;30 a 34 años;4.IGNORADO;0
2021;Bosa;IGNORADO;30 a 34 años;4.IGNORADO;0
2021;Kennedy;IGNORADO;30 a 34 años;4.IGNORADO;0
2021;Fontibón;IGNORADO;30 a 34 años;4.IGNORADO;0
2021;Engativá;IGNORADO;30 a 34 años;4.IGNORADO;0
2021;Suba;IGNORADO;30 a 34 años;4.IGNORADO;0
2021;Barrios Unidos;IGNORADO;30 a 34 años;4.IGNORADO;0
2021;Teusaquillo;IGNORADO;30 a 34 años;4.IGNORADO;0
2021;Los Mártires;IGNORADO;30 a 34 años;4.IGNORADO;0
2021;Antonio Nariño;IGNORADO;30 a 34 años;4.IGNORADO;0
2021;Puente Aranda;IGNORADO;30 a 34 años;4.IGNORADO;0
2021;La Candelaria;IGNORADO;30 a 34 años;4.IGNORADO;0
2021;Rafael Uribe Uribe;IGNORADO;30 a 34 años;4.IGNORADO;0
2021;Ciudad Bolívar;IGNORADO;30 a 34 años;4.IGNORADO;0
2021;Sumapaz;IGNORADO;30 a 34 años;4.IGNORADO;0
2021;Localidad Desconocida;IGNORADO;30 a 34 años;4.IGNORADO;0
2021;Bogotá;NO ASEGURADO;30 a 34 años;4.IGNORADO;0
2021;Usaquén;NO ASEGURADO;30 a 34 años;4.IGNORADO;0
2021;Chapinero;NO ASEGURADO;30 a 34 años;4.IGNORADO;0
2021;Santa Fe;NO ASEGURADO;30 a 34 años;4.IGNORADO;0
2021;San Cristóbal;NO ASEGURADO;30 a 34 años;4.IGNORADO;0
2021;Usme;NO ASEGURADO;30 a 34 años;4.IGNORADO;0
2021;Tunjuelito;NO ASEGURADO;30 a 34 años;4.IGNORADO;0
2021;Bosa;NO ASEGURADO;30 a 34 años;4.IGNORADO;0
2021;Kennedy;NO ASEGURADO;30 a 34 años;4.IGNORADO;0
2021;Fontibón;NO ASEGURADO;30 a 34 años;4.IGNORADO;0
2021;Engativá;NO ASEGURADO;30 a 34 años;4.IGNORADO;0
2021;Suba;NO ASEGURADO;30 a 34 años;4.IGNORADO;0
2021;Barrios Unidos;NO ASEGURADO;30 a 34 años;4.IGNORADO;0
2021;Teusaquillo;NO ASEGURADO;30 a 34 años;4.IGNORADO;0
2021;Los Mártires;NO ASEGURADO;30 a 34 años;4.IGNORADO;0
2021;Antonio Nariño;NO ASEGURADO;30 a 34 años;4.IGNORADO;0
2021;Puente Aranda;NO ASEGURADO;30 a 34 años;4.IGNORADO;0
2021;La Candelaria;NO ASEGURADO;30 a 34 años;4.IGNORADO;0
2021;Rafael Uribe Uribe;NO ASEGURADO;30 a 34 años;4.IGNORADO;0
2021;Ciudad Bolívar;NO ASEGURADO;30 a 34 años;4.IGNORADO;0
2021;Sumapaz;NO ASEGURADO;30 a 34 años;4.IGNORADO;0
2021;Localidad Desconocida;NO ASEGURADO;30 a 34 años;4.IGNORADO;0
2021;Bogotá;OTRO;30 a 34 años;4.IGNORADO;0
2021;Usaquén;OTRO;30 a 34 años;4.IGNORADO;0
2021;Chapinero;OTRO;30 a 34 años;4.IGNORADO;0
2021;Santa Fe;OTRO;30 a 34 años;4.IGNORADO;0
2021;San Cristóbal;OTRO;30 a 34 años;4.IGNORADO;0
2021;Usme;OTRO;30 a 34 años;4.IGNORADO;0
2021;Tunjuelito;OTRO;30 a 34 años;4.IGNORADO;0
2021;Bosa;OTRO;30 a 34 años;4.IGNORADO;0
2021;Kennedy;OTRO;30 a 34 años;4.IGNORADO;0
2021;Fontibón;OTRO;30 a 34 años;4.IGNORADO;0
2021;Engativá;OTRO;30 a 34 años;4.IGNORADO;0
2021;Suba;OTRO;30 a 34 años;4.IGNORADO;0
2021;Barrios Unidos;OTRO;30 a 34 años;4.IGNORADO;0
2021;Teusaquillo;OTRO;30 a 34 años;4.IGNORADO;0
2021;Los Mártires;OTRO;30 a 34 años;4.IGNORADO;0
2021;Antonio Nariño;OTRO;30 a 34 años;4.IGNORADO;0
2021;Puente Aranda;OTRO;30 a 34 años;4.IGNORADO;0
2021;La Candelaria;OTRO;30 a 34 años;4.IGNORADO;0
2021;Rafael Uribe Uribe;OTRO;30 a 34 años;4.IGNORADO;0
2021;Ciudad Bolívar;OTRO;30 a 34 años;4.IGNORADO;0
2021;Sumapaz;OTRO;30 a 34 años;4.IGNORADO;0
2021;Localidad Desconocida;OTRO;30 a 34 años;4.IGNORADO;0
2021;Bogotá;PARTICULAR;30 a 34 años;4.IGNORADO;0
2021;Usaquén;PARTICULAR;30 a 34 años;4.IGNORADO;0
2021;Chapinero;PARTICULAR;30 a 34 años;4.IGNORADO;0
2021;Santa Fe;PARTICULAR;30 a 34 años;4.IGNORADO;0
2021;San Cristóbal;PARTICULAR;30 a 34 años;4.IGNORADO;0
2021;Usme;PARTICULAR;30 a 34 años;4.IGNORADO;0
2021;Tunjuelito;PARTICULAR;30 a 34 años;4.IGNORADO;0
2021;Bosa;PARTICULAR;30 a 34 años;4.IGNORADO;0
2021;Kennedy;PARTICULAR;30 a 34 años;4.IGNORADO;0
2021;Fontibón;PARTICULAR;30 a 34 años;4.IGNORADO;0
2021;Engativá;PARTICULAR;30 a 34 años;4.IGNORADO;0
2021;Suba;PARTICULAR;30 a 34 años;4.IGNORADO;0
2021;Barrios Unidos;PARTICULAR;30 a 34 años;4.IGNORADO;0
2021;Teusaquillo;PARTICULAR;30 a 34 años;4.IGNORADO;0
2021;Los Mártires;PARTICULAR;30 a 34 años;4.IGNORADO;0
2021;Antonio Nariño;PARTICULAR;30 a 34 años;4.IGNORADO;0
2021;Puente Aranda;PARTICULAR;30 a 34 años;4.IGNORADO;0
2021;La Candelaria;PARTICULAR;30 a 34 años;4.IGNORADO;0
2021;Rafael Uribe Uribe;PARTICULAR;30 a 34 años;4.IGNORADO;0
2021;Ciudad Bolívar;PARTICULAR;30 a 34 años;4.IGNORADO;0
2021;Sumapaz;PARTICULAR;30 a 34 años;4.IGNORADO;0
2021;Localidad Desconocida;PARTICULAR;30 a 34 años;4.IGNORADO;0
2021;Bogotá;SIN INFORMACION;30 a 34 años;4.IGNORADO;0
2021;Usaquén;SIN INFORMACION;30 a 34 años;4.IGNORADO;0
2021;Chapinero;SIN INFORMACION;30 a 34 años;4.IGNORADO;0
2021;Santa Fe;SIN INFORMACION;30 a 34 años;4.IGNORADO;0
2021;San Cristóbal;SIN INFORMACION;30 a 34 años;4.IGNORADO;0
2021;Usme;SIN INFORMACION;30 a 34 años;4.IGNORADO;0
2021;Tunjuelito;SIN INFORMACION;30 a 34 años;4.IGNORADO;0
2021;Bosa;SIN INFORMACION;30 a 34 años;4.IGNORADO;0
2021;Kennedy;SIN INFORMACION;30 a 34 años;4.IGNORADO;0
2021;Fontibón;SIN INFORMACION;30 a 34 años;4.IGNORADO;0
2021;Engativá;SIN INFORMACION;30 a 34 años;4.IGNORADO;0
2021;Suba;SIN INFORMACION;30 a 34 años;4.IGNORADO;0
2021;Barrios Unidos;SIN INFORMACION;30 a 34 años;4.IGNORADO;0
2021;Teusaquillo;SIN INFORMACION;30 a 34 años;4.IGNORADO;0
2021;Los Mártires;SIN INFORMACION;30 a 34 años;4.IGNORADO;0
2021;Antonio Nariño;SIN INFORMACION;30 a 34 años;4.IGNORADO;0
2021;Puente Aranda;SIN INFORMACION;30 a 34 años;4.IGNORADO;0
2021;La Candelaria;SIN INFORMACION;30 a 34 años;4.IGNORADO;0
2021;Rafael Uribe Uribe;SIN INFORMACION;30 a 34 años;4.IGNORADO;0
2021;Ciudad Bolívar;SIN INFORMACION;30 a 34 años;4.IGNORADO;0
2021;Sumapaz;SIN INFORMACION;30 a 34 años;4.IGNORADO;0
2021;Localidad Desconocida;SIN INFORMACION;30 a 34 años;4.IGNORADO;0
2021;Bogotá;SUBSIDIADO;30 a 34 años;4.IGNORADO;0
2021;Usaquén;SUBSIDIADO;30 a 34 años;4.IGNORADO;0
2021;Chapinero;SUBSIDIADO;30 a 34 años;4.IGNORADO;0
2021;Santa Fe;SUBSIDIADO;30 a 34 años;4.IGNORADO;0
2021;San Cristóbal;SUBSIDIADO;30 a 34 años;4.IGNORADO;0
2021;Usme;SUBSIDIADO;30 a 34 años;4.IGNORADO;0
2021;Tunjuelito;SUBSIDIADO;30 a 34 años;4.IGNORADO;0
2021;Bosa;SUBSIDIADO;30 a 34 años;4.IGNORADO;0
2021;Kennedy;SUBSIDIADO;30 a 34 años;4.IGNORADO;0
2021;Fontibón;SUBSIDIADO;30 a 34 años;4.IGNORADO;0
2021;Engativá;SUBSIDIADO;30 a 34 años;4.IGNORADO;0
2021;Suba;SUBSIDIADO;30 a 34 años;4.IGNORADO;0
2021;Barrios Unidos;SUBSIDIADO;30 a 34 años;4.IGNORADO;0
2021;Teusaquillo;SUBSIDIADO;30 a 34 años;4.IGNORADO;0
2021;Los Mártires;SUBSIDIADO;30 a 34 años;4.IGNORADO;0
2021;Antonio Nariño;SUBSIDIADO;30 a 34 años;4.IGNORADO;0
2021;Puente Aranda;SUBSIDIADO;30 a 34 años;4.IGNORADO;0
2021;La Candelaria;SUBSIDIADO;30 a 34 años;4.IGNORADO;0
2021;Rafael Uribe Uribe;SUBSIDIADO;30 a 34 años;4.IGNORADO;0
2021;Ciudad Bolívar;SUBSIDIADO;30 a 34 años;4.IGNORADO;0
2021;Sumapaz;SUBSIDIADO;30 a 34 años;4.IGNORADO;0
2021;Localidad Desconocida;SUBSIDIADO;30 a 34 años;4.IGNORADO;0
2021;Bogotá;CONTRIBUTIVO;30 a 34 años;SIN INFORMACION;0
2021;Usaquén;CONTRIBUTIVO;30 a 34 años;SIN INFORMACION;0
2021;Chapinero;CONTRIBUTIVO;30 a 34 años;SIN INFORMACION;0
2021;Santa Fe;CONTRIBUTIVO;30 a 34 años;SIN INFORMACION;0
2021;San Cristóbal;CONTRIBUTIVO;30 a 34 años;SIN INFORMACION;0
2021;Usme;CONTRIBUTIVO;30 a 34 años;SIN INFORMACION;0
2021;Tunjuelito;CONTRIBUTIVO;30 a 34 años;SIN INFORMACION;0
2021;Bosa;CONTRIBUTIVO;30 a 34 años;SIN INFORMACION;0
2021;Kennedy;CONTRIBUTIVO;30 a 34 años;SIN INFORMACION;0
2021;Fontibón;CONTRIBUTIVO;30 a 34 años;SIN INFORMACION;0
2021;Engativá;CONTRIBUTIVO;30 a 34 años;SIN INFORMACION;0
2021;Suba;CONTRIBUTIVO;30 a 34 años;SIN INFORMACION;0
2021;Barrios Unidos;CONTRIBUTIVO;30 a 34 años;SIN INFORMACION;0
2021;Teusaquillo;CONTRIBUTIVO;30 a 34 años;SIN INFORMACION;0
2021;Los Mártires;CONTRIBUTIVO;30 a 34 años;SIN INFORMACION;0
2021;Antonio Nariño;CONTRIBUTIVO;30 a 34 años;SIN INFORMACION;0
2021;Puente Aranda;CONTRIBUTIVO;30 a 34 años;SIN INFORMACION;0
2021;La Candelaria;CONTRIBUTIVO;30 a 34 años;SIN INFORMACION;0
2021;Rafael Uribe Uribe;CONTRIBUTIVO;30 a 34 años;SIN INFORMACION;0
2021;Ciudad Bolívar;CONTRIBUTIVO;30 a 34 años;SIN INFORMACION;0
2021;Sumapaz;CONTRIBUTIVO;30 a 34 años;SIN INFORMACION;0
2021;Localidad Desconocida;CONTRIBUTIVO;30 a 34 años;SIN INFORMACION;0
2021;Bogotá;ESPECIAL;30 a 34 años;SIN INFORMACION;0
2021;Usaquén;ESPECIAL;30 a 34 años;SIN INFORMACION;0
2021;Chapinero;ESPECIAL;30 a 34 años;SIN INFORMACION;0
2021;Santa Fe;ESPECIAL;30 a 34 años;SIN INFORMACION;0
2021;San Cristóbal;ESPECIAL;30 a 34 años;SIN INFORMACION;0
2021;Usme;ESPECIAL;30 a 34 años;SIN INFORMACION;0
2021;Tunjuelito;ESPECIAL;30 a 34 años;SIN INFORMACION;0
2021;Bosa;ESPECIAL;30 a 34 años;SIN INFORMACION;0
2021;Kennedy;ESPECIAL;30 a 34 años;SIN INFORMACION;0
2021;Fontibón;ESPECIAL;30 a 34 años;SIN INFORMACION;0
2021;Engativá;ESPECIAL;30 a 34 años;SIN INFORMACION;0
2021;Suba;ESPECIAL;30 a 34 años;SIN INFORMACION;0
2021;Barrios Unidos;ESPECIAL;30 a 34 años;SIN INFORMACION;0
2021;Teusaquillo;ESPECIAL;30 a 34 años;SIN INFORMACION;0
2021;Los Mártires;ESPECIAL;30 a 34 años;SIN INFORMACION;0
2021;Antonio Nariño;ESPECIAL;30 a 34 años;SIN INFORMACION;0
2021;Puente Aranda;ESPECIAL;30 a 34 años;SIN INFORMACION;0
2021;La Candelaria;ESPECIAL;30 a 34 años;SIN INFORMACION;0
2021;Rafael Uribe Uribe;ESPECIAL;30 a 34 años;SIN INFORMACION;0
2021;Ciudad Bolívar;ESPECIAL;30 a 34 años;SIN INFORMACION;0
2021;Sumapaz;ESPECIAL;30 a 34 años;SIN INFORMACION;0
2021;Localidad Desconocida;ESPECIAL;30 a 34 años;SIN INFORMACION;0
2021;Bogotá;EXCEPCION;30 a 34 años;SIN INFORMACION;0
2021;Usaquén;EXCEPCION;30 a 34 años;SIN INFORMACION;0
2021;Chapinero;EXCEPCION;30 a 34 años;SIN INFORMACION;0
2021;Santa Fe;EXCEPCION;30 a 34 años;SIN INFORMACION;0
2021;San Cristóbal;EXCEPCION;30 a 34 años;SIN INFORMACION;0
2021;Usme;EXCEPCION;30 a 34 años;SIN INFORMACION;0
2021;Tunjuelito;EXCEPCION;30 a 34 años;SIN INFORMACION;0
2021;Bosa;EXCEPCION;30 a 34 años;SIN INFORMACION;0
2021;Kennedy;EXCEPCION;30 a 34 años;SIN INFORMACION;0
2021;Fontibón;EXCEPCION;30 a 34 años;SIN INFORMACION;0
2021;Engativá;EXCEPCION;30 a 34 años;SIN INFORMACION;0
2021;Suba;EXCEPCION;30 a 34 años;SIN INFORMACION;0
2021;Barrios Unidos;EXCEPCION;30 a 34 años;SIN INFORMACION;0
2021;Teusaquillo;EXCEPCION;30 a 34 años;SIN INFORMACION;0
2021;Los Mártires;EXCEPCION;30 a 34 años;SIN INFORMACION;0
2021;Antonio Nariño;EXCEPCION;30 a 34 años;SIN INFORMACION;0
2021;Puente Aranda;EXCEPCION;30 a 34 años;SIN INFORMACION;0
2021;La Candelaria;EXCEPCION;30 a 34 años;SIN INFORMACION;0
2021;Rafael Uribe Uribe;EXCEPCION;30 a 34 años;SIN INFORMACION;0
2021;Ciudad Bolívar;EXCEPCION;30 a 34 años;SIN INFORMACION;0
2021;Sumapaz;EXCEPCION;30 a 34 años;SIN INFORMACION;0
2021;Localidad Desconocida;EXCEPCION;30 a 34 años;SIN INFORMACION;0
2021;Bogotá;IGNORADO;30 a 34 años;SIN INFORMACION;0
2021;Usaquén;IGNORADO;30 a 34 años;SIN INFORMACION;0
2021;Chapinero;IGNORADO;30 a 34 años;SIN INFORMACION;0
2021;Santa Fe;IGNORADO;30 a 34 años;SIN INFORMACION;0
2021;San Cristóbal;IGNORADO;30 a 34 años;SIN INFORMACION;0
2021;Usme;IGNORADO;30 a 34 años;SIN INFORMACION;0
